id,product_id,product_name,brand_name,username,rating,title,body,time,location
2250,738,Intensive Repair Treatment,LolaVie,Rachel S.,5.0,It’s hard to find a,It’s hard to find a deep conditioner that doesn’t weigh my hair down since I have fine and thin hair but this one really delivers. Very happy with the results.,08/23/24,California
2251,668,Invisible Touch Liquid Foundation,Kjaer Weis,Rebecca N.,5.0,LOVE!,Lightweight and melts into skin but creates a nice corrective balance,11/17/24,NYC
2252,668,Invisible Touch Liquid Foundation,Kjaer Weis,Deborah B.,4.0,I will buy this again,"I loved her cream for years and wanted to try this but was hesitant. I wish I wouldn’t have waited. It glides on so effortlessly and blends in like it’s my skin! I love it! 

The smell is a little odd but fades and the dropper is ineffective- as other reviewers pointed out- but you just shake a little",11/17/24,"Chicago, IL"
2253,668,Invisible Touch Liquid Foundation,Kjaer Weis,Dori S.,5.0,I really love this foundation,It actually leans a little orange in this shade for my skin tone but worked out great to correct the purple undertones of the dark circles below my eyes so I’m keeping it but would happy repurchase if I could color match my correct shade,10/10/24,Hawaii
2254,668,Invisible Touch Liquid Foundation,Kjaer Weis,Susy T.,4.0,Dewy finish,Light and sheer coverage foundation that leaves a dewy finish. Too shiny for my face and wish it covered my blemishes more.,10/02/24,Orange County
2255,668,Invisible Touch Liquid Foundation,Kjaer Weis,Sabrina H.,4.0,This light wear foundation goes,This light wear foundation goes on smooth and blends really well. The only reason it’s a 4 star is due to the fact that it’s hard to get out of the bottle. I’m used to the pump type of bottle and this just seems to get messy. Overall I enjoy the product!,08/09/24,"Grand Rapids, Michigan"
2256,1192,Island Tan Gradual Self Tan Drops,Suntegrity,Lizanne J.,5.0,Truly a gradual tan. I,Truly a gradual tan. I really appreciate the very light fragrance of self tanner. It’s hard to discern. No orange at all,08/15/24,Mystic CT
2257,1192,Island Tan Gradual Self Tan Drops,Suntegrity,Katelyn C.,5.0,Love it! Very easy to,Love it! Very easy to use and gives me the perfect subtle glow,07/05/24,Nyc
2258,1192,Island Tan Gradual Self Tan Drops,Suntegrity,Erica S.,3.0,"Minimal glow, hard to judge","Minimal glow, hard to judge",06/23/24,NYC
2259,1192,Island Tan Gradual Self Tan Drops,Suntegrity,Stephanie D.,5.0,I really like the glow.,I really like the glow. I'm using these mainly on my face and arms for a subtle glow.,05/29/24,"Madison, GA"
2260,1192,Island Tan Gradual Self Tan Drops,Suntegrity,Lexi,4.0,Good alternative to conventional tanners,"Easy to use formula that worked well mixed in with lotion or oil. Also, big bonus, doesn’t have as intense smell as other tanners. My only dislike is the color reads orange. I am light/medium (22 in RMS uncover-up) and if I go for a darker mix the color is off. It works, however, if I go for a lighter",05/08/24,Calif
2261,216,ISO GAMMA Super Eau de Parfum,Ellis Brooklyn,Theo K.,5.0,Love! Its so light and,Love! Its so light and fresh and sexyin the most subtle way. I am obsessed! Its a perfect layering scent with other scents and just fantastic for summer in the city or at the beach!,06/25/24,NYC
2262,216,ISO GAMMA Super Eau de Parfum,Ellis Brooklyn,Hope,5.0,Sublime. Perfect.,"Nothing smells better. It’s unisex, it’s woodsy but fresh, it’s mild but lasts and lasts (even when I can’t smell it I get the best compliments).",12/16/23,"Atlanta, GA"
2263,216,ISO GAMMA Super Eau de Parfum,Ellis Brooklyn,Fiala,4.0,good scent,not for me,05/14/23,No location
2264,216,ISO GAMMA Super Eau de Parfum,Ellis Brooklyn,Harper,4.0,Smells good,smells find but not my scent,05/04/23,Boston
2265,216,ISO GAMMA Super Eau de Parfum,Ellis Brooklyn,tatisavekin,5.0,Obsessed!,Subtle fragrance that's divine on its own and even better when layered. It adds a really interesting dimension to other fragrances making anything smell more expensive and unique. A must-have!,09/09/21,"Chicago, IL"
2266,1134,Jaipur Chant Eau De Parfum,Sana Jardin,LStreb,5.0,You will feel good in this!,"I love perfume and they made this one perfectly. While it obviously is a sweeter floral, it is very well balanced and beautiful. People always tell me I smell good when I wear it.",09/15/24,No location
2267,1134,Jaipur Chant Eau De Parfum,Sana Jardin,Karina,1.0,,"I have a very bad experience since it came with atomizer broken and still waiting
For my refund or replacement. Nobody contacted me",08/16/24,No location
2268,1134,Jaipur Chant Eau De Parfum,Sana Jardin,Holly J.,5.0,Lovely scent! The packaging for,"Lovely scent! The packaging for this is perfume is also gorgeous and unique, it made it feel very special and luxurious.",03/08/24,Boston
2269,1134,Jaipur Chant Eau De Parfum,Sana Jardin,Rachel,3.0,A little pricey for the quality,"One of my favorite scents! Very elegant and light, but I wish it lasted a little longer. Also the top of the bottle came off with the cap shortly after I bought it and has been leaking ever since.",01/04/24,Chicago
2270,1134,Jaipur Chant Eau De Parfum,Sana Jardin,Gail R.,5.0,Jaipur Chant Eau De Parfum,"Jaipur Chant Eau De Parfum is one of my favorite scents and often receive compliments when wearing it. It is a lovely, clean, engaging scent.",12/27/23,"Los Angeles ,CA"
2271,435,Jake's House B.V.I,Henry Rose,Harper,4.0,Super nice,Love this Henry rose scent,11/12/24,No location
2272,449,Jake's House Eau de Parfum,Henry Rose,Mallory B.,5.0,Lovely,I really really like this fragrance. It’s not too overwhelming and I like it all year.,10/18/24,"Pittsburgh, PA"
2273,449,Jake's House Eau de Parfum,Henry Rose,H,5.0,Nice,I got a sample of this. It’s a really nice clean and light scent,09/22/24,New york
2274,449,Jake's House Eau de Parfum,Henry Rose,Katherine B.,5.0,Smells like a high school,Smells like a high school memory. Hard to explain but love!!,08/23/24,Dallas tx
2275,449,Jake's House Eau de Parfum,Henry Rose,Alexandra O.,5.0,My favorite!!! It’s so light,My favorite!!! It’s so light and slightly floral without being over powering. It doesn’t last all day on my skin so I do have to refresh in the evening if I’m going out but the smell does linger on my clothes. I just love it and really appreciate the subtlety of it.,05/16/24,"Chicago, IL"
2276,449,Jake's House Eau de Parfum,Henry Rose,Kallie G.,5.0,"This is a nice, light","This is a nice, light smell! Love it!",04/04/24,Seattle
2277,598,Jillian Dempsey Lip Gloss,Jillian Dempsey,Monica,5.0,,Great color,11/13/24,No location
2278,598,Jillian Dempsey Lip Gloss,Jillian Dempsey,Trina V.,5.0,Obsessed!,"This is probably my favorite lip gloss I've ever used. Love the feel, love the look",10/11/24,"Stonington, CT"
2279,598,Jillian Dempsey Lip Gloss,Jillian Dempsey,Maria C.,5.0,Very plumping!,Very plump and subtle color! I like it very much.,10/03/24,Chicago
2280,598,Jillian Dempsey Lip Gloss,Jillian Dempsey,Karina L.,5.0,I was looking for a,"I was looking for a substitute to Kosas Unbuttoned lipgloss that is not available in all stores I went to and the Credo staff at the Soho store was incredibly helpful to help me pick the best substitute. This lipgloss covers well, has a beautiful shine and doesn’t melt.",08/17/24,New York
2281,598,Jillian Dempsey Lip Gloss,Jillian Dempsey,pamela f.,5.0,Gorgeous lip gloss for summer!,Gorgeous lip gloss for summer! Delicate flattering color and the applicator works great.,06/15/24,hawaii
2282,243,Jojoba Eye Pencil,Ere Perez,Courtney E.,5.0,Love this eye pencil,Credo has the best in clean beauty and the most helpful staff. Love this eye pencil and how smoothly it goes on.,11/24/24,Brooklyn
2283,243,Jojoba Eye Pencil,Ere Perez,Katherine S.,3.0,"Goes on nicely, smudges and runs easily","I love how smooth it is to apply this eyeliner, and of course appreciate that it is a cleaner product to use so close to my eye. Unfortunately after applying this the same way I do with other eyeliners, I looked in the mirror a few hours later and saw how much it had run down below my eyes. Seems to",11/24/24,San Francisco
2284,243,Jojoba Eye Pencil,Ere Perez,Marias W.,5.0,Smudge perfect,Easy to smudge and blend,11/18/24,No location
2285,243,Jojoba Eye Pencil,Ere Perez,Stefani M.,3.0,Good,I have oily skin. After a while I look like a raccoon. Wishes it lasted longer but happy it’s cleaner than other brands.,11/18/24,NJ
2286,243,Jojoba Eye Pencil,Ere Perez,pauline f.,5.0,Nice eyeliner,"Smooth, easy to apply",11/15/24,SAN JOSE CA
2287,924,Jojoba Pearls Daily Hydra-Exfoliant,Odacité,Chiara C.,5.0,This is the best thing,"This is the best thing ever, leaves your skin so soft and hydrated, it’s really small for the price but oh my… it’s wonderful.",05/26/24,Montrose Colorado
2288,924,Jojoba Pearls Daily Hydra-Exfoliant,Odacité,Valerie B.,4.0,A nice physical exfoliant for,"A nice physical exfoliant for when you want something that feels scrubby. Seems like it is gentle enough that it doesn’t damage my skin while still giving me a nice scrub. A good basic exfoliating cleanser, only wish it came in a tube and not a pot.",05/23/24,New York
2289,924,Jojoba Pearls Daily Hydra-Exfoliant,Odacité,DEENA R.,3.0,Didn’t do much exfoliating.,Didn’t do much exfoliating.,04/18/24,No location
2290,924,Jojoba Pearls Daily Hydra-Exfoliant,Odacité,Brandyn L.,5.0,I’ve been using this for,"I’ve been using this for about 2 weeks now and I do love it! The smell is nice, the texture is luxurious and the pearls are teensy without being gritty. My one remark would be that it seems like quite a bit of money for not as much product. I only use this 2x/week at the moment, and already see a decent",02/08/24,Missouri
2291,924,Jojoba Pearls Daily Hydra-Exfoliant,Odacité,Mariah H.,1.0,Made my skin flakey and,Made my skin flakey and dry,11/26/23,"Hershey, PA"
2292,616,Active Enzyme Exfoliator,Josh Rosebrook,Kendal E.,4.0,I love the ingredients in,"I love the ingredients in this product and it makes my face feel soft and wonderful after use! I’m not sure how great it is. It actually cleansing my pores, but I do like the result it gives me.",08/24/24,Chicago
2293,616,Active Enzyme Exfoliator,Josh Rosebrook,Arwen V.,5.0,Have been using it once,Have been using it once a week for months and my skin loves it. Gentle enough for my sensitive skin but removes dead cells. Perfect. My husband has been hooked too.,04/01/24,Brooklyn NY
2294,616,Active Enzyme Exfoliator,Josh Rosebrook,Stephanie T.,5.0,"Great exfoliatior, skin feels so","Great exfoliatior, skin feels so soft after.",03/22/24,"New York, New York"
2295,616,Active Enzyme Exfoliator,Josh Rosebrook,Mindy C.,5.0,I love how this product,I love how this product works. It’s an at home exfoliating mask that leaves your skin super soft,03/19/24,"Chicago , IL"
2296,616,Active Enzyme Exfoliator,Josh Rosebrook,Donna,2.0,,Felt bad and really did not see any results,03/15/24,No location
2297,613,Advanced Hydration Mask,Josh Rosebrook,Jacqueline H.,4.0,Great for red skin,Great mask to help calm red skin!,11/26/24,No location
2298,613,Advanced Hydration Mask,Josh Rosebrook,Courtney n.,5.0,An Absolute Hydration Must!,"All of Josh Rosebrook's products are sensational - and this is no exception. Wear it all day, or night, or as a weekly mask and it will do wonders to your skin.",09/16/24,"Monterey, CA"
2299,613,Advanced Hydration Mask,Josh Rosebrook,Sarah S.,4.0,I live in the desert,"I live in the desert so my skin is always dry, and it's been extra dry since I became pregnant. I was using every moisturizing/hydrating product I have, but my skin was still tight and flaky in places. I've been using this as an overnight mask and saw an immediate improvement. My skin is more supple,",07/25/24,United States
2300,613,Advanced Hydration Mask,Josh Rosebrook,Claire G.,5.0,Love this mask! Great to,Love this mask! Great to sleep in and leaves skin hydrated,07/10/24,San Diego
2301,613,Advanced Hydration Mask,Josh Rosebrook,Caroline,5.0,Luxurious blue balm,"I don't have the patience for masks, so I use this as an overnight occlusive layer when my skin is dry, and it is so luxurious! If you love the ritual of skincare, the beautiful color and blue tansy scent are heavenly. It's a very thick, balm to oil formula with a paste like texture. It stays solid even",07/04/24,"Charleston, SC"
2302,617,Cacao Antioxidant Mask,Josh Rosebrook,Cindy S.,5.0,Smells so good. Leaves my,Smells so good. Leaves my skin looking brighter and glowy!,07/19/24,NY
2303,617,Cacao Antioxidant Mask,Josh Rosebrook,Jae S.,5.0,"Smells amazing, leaves my skin","Smells amazing, leaves my skin glowing! Absolutely in love.",07/09/24,San Francisco
2304,617,Cacao Antioxidant Mask,Josh Rosebrook,Lani O.,5.0,Visibly brightens skin and improves,Visibly brightens skin and improves circulation,11/15/23,San Francisco
2305,617,Cacao Antioxidant Mask,Josh Rosebrook,Fiala,4.0,good mask,its ok,11/13/23,No location
2306,617,Cacao Antioxidant Mask,Josh Rosebrook,Christine K.,1.0,Just terrible,The mask crumbles as it's being applied. The worst product I've ever purchased. Definitely not worth $70!,03/08/22,No location
2307,619,Complete Moisture Cleanse,Josh Rosebrook,Mandy T.,5.0,Love this,Very moisturizing and cleans well. Doesn't leave my skin dry like other facial cleansers.,11/17/24,"Atlanta, GA"
2308,619,Complete Moisture Cleanse,Josh Rosebrook,Sally P.,5.0,Wonderful cleanser,"Light, creamy, pleasant smelling and effective!",09/17/24,Los Angeles
2309,619,Complete Moisture Cleanse,Josh Rosebrook,Jamie F.,5.0,"Soothing and calming, does not","Soothing and calming, does not strip but leaves skin clean and supple",07/01/24,Brooklyn
2310,619,Complete Moisture Cleanse,Josh Rosebrook,linda c.,5.0,I have used it for,I have used it for quite awhile. I like it cause I can just wipe it off my face and it doesn’t need water…good for camping,04/05/24,Texas
2311,619,Complete Moisture Cleanse,Josh Rosebrook,Emily B.,5.0,I love the way this,I love the way this smells and is super gentle,03/26/24,Seattle
2312,615,Herbal Infusion Oil,Josh Rosebrook,Tiffany L.,5.0,Perfect balance of moisture under makeup,"This has become my go to face oil for day/night. It leaves my skin glowy, can top it with a moisturizer and it still is great under makeup. Smell is amazing!",11/20/24,Chicago IL
2313,615,Herbal Infusion Oil,Josh Rosebrook,Mariana P.,4.0,Love!,"I really like this oil it feels super nice on the skin and I really do see a difference after using it. I had some really dry areas when I started and now my skin feels more hydrated.
Didn’t give 5 stars because the smell is not my favorite.",10/01/24,New Mexico
2314,615,Herbal Infusion Oil,Josh Rosebrook,Jessica J.,5.0,All of this line is,All of this line is excellent ! This oil is light and keeps your face well hydrated through out the day,06/22/24,Sf
2315,615,Herbal Infusion Oil,Josh Rosebrook,Sara S.,5.0,Feels juicy but not heavy,"Feels juicy but not heavy or greasy, love it!",05/31/24,New York NY
2316,615,Herbal Infusion Oil,Josh Rosebrook,Cassandra M.,5.0,This oil smells wonderful and,"This oil smells wonderful and leaves my skin super hydrated! It’s also pregnancy safe which is why I am using it, but I’m going to keep using it!",05/19/24,Los Angeles
2317,618,Hydrating Accelerator,Josh Rosebrook,Ranah S.,5.0,I put this on before,I put this on before my moisturizer. I love how it feels and makes my moisturizer soak right into my face.,11/23/24,No location
2318,618,Hydrating Accelerator,Josh Rosebrook,Liana H.,5.0,Favorite mist,"I have been purchasing this mist for years and absolutely love it! It helps me feel refreshed and hydrated throughout the day, and the scent is extremely slight and natural which I appreciate being a sensitive girly. I suggest this to all my loved ones.",11/22/24,Hawaii
2319,618,Hydrating Accelerator,Josh Rosebrook,Misha R.,5.0,Love,"light, satisfying",11/19/24,HI
2320,618,Hydrating Accelerator,Josh Rosebrook,Dara K.,5.0,Nice addition to skin regimen,"This product was recommended by a sales associate, and I love it. I’ve purchased a second bottle. It helps boost moisture and has helped made my complexion glow.",11/14/24,San Francisco
2321,618,Hydrating Accelerator,Josh Rosebrook,Abigail,5.0,,"I have been using this product for many many years, there is no match to it!",10/24/24,No location
2322,620,Nutrient Day Cream with SPF 30,Josh Rosebrook,coilygal,3.0,white cast,this is a fantastic sunscreen because of the clean ingredients but i didn’t find it moisturizing. it was a bit heavy feeling on my face. it also has a serious white cast no matter how much you blend it in. i am a woman of color and i looked like casper the ghost with this on. would not recommend.,09/26/24,boston
2323,620,Nutrient Day Cream with SPF 30,Josh Rosebrook,Karl N.,5.0,The #1 Clean SPF,The best truly clean sunscreen. Keeps my skin protected and healthy. The texture is medium weight with a semi-dewy finish. Slight cast in the untinted version which I actually find gives me light complexion a bit of a blurring effect. Best when layered on top of a moisturizer or oil.,07/24/24,"New York, NY"
2324,620,Nutrient Day Cream with SPF 30,Josh Rosebrook,Caroline,4.0,"Thick, moisturizing, dewy finish","A very thick and moisturizing sunscreen. I spend a lot of time outdoors and this provides good physical protection. I find this to be too thick to use as a daily sunscreen on my face, but I like it very much for my neck and chest. It has a very dewy finish that can be sticky until it absorbs. It can",07/04/24,"Charleston, SC"
2325,620,Nutrient Day Cream with SPF 30,Josh Rosebrook,Jordan P.,5.0,So far I really like,So far I really like it!,07/04/24,Texas
2326,620,Nutrient Day Cream with SPF 30,Josh Rosebrook,Lindsay M.,2.0,Made my face break out.,Made my face break out. Using it up for body but pretty greasy/oily,06/25/24,No location
2327,621,Nutrient Day Cream with SPF 30 Tinted,Josh Rosebrook,Brittany C.,5.0,Great product!,Leaves my face feeling moisturized and with a natural glow without feeling weighted down.,10/04/24,"Boston, MA"
2328,621,Nutrient Day Cream with SPF 30 Tinted,Josh Rosebrook,Deborah B.,5.0,Daily SPF Made Easy,A great SPF day cream with a tint that works for many skin colors. Found the consistency nice and light and non clogging unlike many spf moisturizers which tend to be sticky or thick.,09/27/24,"LA, CA"
2329,621,Nutrient Day Cream with SPF 30 Tinted,Josh Rosebrook,Melissa,5.0,Great SPF option,"I will purchase again. This has been great for the summer time. I put this on every morning because I know I'll be out and about, walking my dog, etc. I put it on after my normal morning skincare routine.",08/25/24,Colorado
2330,621,Nutrient Day Cream with SPF 30 Tinted,Josh Rosebrook,Ruth A.,5.0,This is an easy product,This is an easy product to use and looks great on anyone.,07/18/24,north carolina
2331,621,Nutrient Day Cream with SPF 30 Tinted,Josh Rosebrook,Michelle B.,5.0,Light tinted sunscreen. Provides light,Light tinted sunscreen. Provides light coverage. I have very sensative skin and this is great. I live in California and need a good daily cream with SPF and this has been great.,06/30/24,No location
2332,1249,JuiceBalm Vegan Tinted Lip Balm,Tower 28,Lara P.,5.0,Love love love!,This is my favorite everyday lip color product. Subtle and the perfect color! Super hydrating and I get compliments that it looks like it's all natural!,11/22/24,"Royal Oak, MI"
2333,1249,JuiceBalm Vegan Tinted Lip Balm,Tower 28,Ammye V.,5.0,Great lip addition,Never used anything like this. I've tried other lip crayons but nothing that makes your lips so soft and simple. I love the color too! I'm hooked.,11/16/24,Pittsburgh PA
2334,1249,JuiceBalm Vegan Tinted Lip Balm,Tower 28,Leah C.,5.0,Love this!,"I was looking for a lip balm that wouldn't break the bank and could replace my small plastic tinted lip balms I like to use. The quality of this is awesome. It feels great, doesn't have a strong odor (or really one at all), and it leaves a great bit of color. I know reviews say it doesn't last long but",10/22/24,No location
2335,1249,JuiceBalm Vegan Tinted Lip Balm,Tower 28,Sarah B.,5.0,Cute smooth & easy to use,The sassy red kept my pout looking cute during my whole vacation.,10/12/24,San Francisco
2336,1249,JuiceBalm Vegan Tinted Lip Balm,Tower 28,sam,5.0,great find!,very moisturizing!! great pop of color.,10/12/24,No location
2337,638,Charcoal Deodorant Cold Pressed Rose,Kaia Naturals,Stephanie B.,5.0,Love this deodorant! I’ve tried,Love this deodorant! I’ve tried a lot of products and this is by far the most effective!,05/01/24,No location
2338,638,Charcoal Deodorant Cold Pressed Rose,Kaia Naturals,Ezeder T.,5.0,I use this together with,"I use this together with the Underarm Bar - they work really well. I generally don't like scents in products, but the rose scent is quite lovely and smells natural, like sniffing a wild rose bush. I wasn't able to get through a day without armpit odor until using this deoderant and underarm bar - it's",03/11/24,NY
2339,638,Charcoal Deodorant Cold Pressed Rose,Kaia Naturals,Fiala,4.0,really good,great scent,12/18/23,No location
2340,638,Charcoal Deodorant Cold Pressed Rose,Kaia Naturals,Kimberly,4.0,Nice but scent is lacking,"I like these deodorants, but this one is very lightly scented. I think I just prefer the Sakura one over this. The deodorant itself seems to last forever. It leaves a very light layer on the skin, whereas other deodorants will leave a thick layer and you go through them really fast. It also keeps the",01/30/23,Arkansas
2341,638,Charcoal Deodorant Cold Pressed Rose,Kaia Naturals,Molly,5.0,Good product,"I like this a lot and it works well. I got this as a mini and it has lasted a long time, would get as a full size",12/03/22,No location
2342,637,Charcoal Deodorant Mandarin Pomelo,Kaia Naturals,Laura N.,3.0,Not Strong Enough Alone,"I liked it at first, it has a nice container and scent. However, it was not enough for me alone. I didn't realize it was recommended to be used with the deodorant bar, perhaps the combination would be enough.",09/19/24,South Carolina
2343,637,Charcoal Deodorant Mandarin Pomelo,Kaia Naturals,Stephanie P.,5.0,This is so gentle on,This is so gentle on my sensitive skin and really works - specifically in the heat is this summer.,07/07/24,Ohio
2344,637,Charcoal Deodorant Mandarin Pomelo,Kaia Naturals,Janine P.,5.0,"This is by far, my","This is by far, my favorite deodorant I have ever used. It dries clear and keeps me smelling fresh all day long.",05/01/24,"Castro Valley, CA"
2345,637,Charcoal Deodorant Mandarin Pomelo,Kaia Naturals,kashi,5.0,I have really bad rashes with most natural deodera,"I have really bad rashes with most natural deoderant. A friend recommended this. At first I didn't like he smell because I'm so used to using mainstream stuff, super strong and cologne-like smelling. Then after about a week of using it, I started to really like the smell. I think it was just an adjustment",02/24/24,No location
2346,637,Charcoal Deodorant Mandarin Pomelo,Kaia Naturals,Mori K.,2.0,Love this brand and their,Love this brand and their charcoal deodorants … but this particular scent was too over powering for me.,12/29/23,"Grosse Pointe Farms, MI"
2347,639,Charcoal Deodorant Lime Mint,Kaia Naturals,Verna B.,5.0,My favorite natural deodorant. I'm,"My favorite natural deodorant. I'm not usually brand loyal, but this is a product I keep going back to. Smells great and works well.",01/21/24,CA
2348,639,Charcoal Deodorant Lime Mint,Kaia Naturals,Fiala,4.0,really good,really good deodorant,12/18/23,No location
2349,639,Charcoal Deodorant Lime Mint,Kaia Naturals,Nichole T.,5.0,The only aluminum free deodorant,The only aluminum free deodorant that keeps my teenage boy from smelling like BO,11/06/23,No location
2350,639,Charcoal Deodorant Lime Mint,Kaia Naturals,kylie,5.0,fresh and clean,fresh and clean fragrance. love the product,04/24/23,No location
2351,639,Charcoal Deodorant Lime Mint,Kaia Naturals,Julie,3.0,Not impressed,"I had previously purchased another Kaia naturals, and did not like it at all, so I only tried this one because I received a large sample size of it. The pros are that it does not have baking soda, which makes it usable for sensitive skin types like me and I do like the smell. The cons are is it does",11/28/22,No location
2352,309,Jump Start Smoothing Primer,Exa,Eliza,5.0,,SO silky smooth!,11/11/24,No location
2353,309,Jump Start Smoothing Primer,Exa,Lisa,4.0,Helps makeup finish,"I like this primer; it does seem to result in a better finish to the makeup. I'm still trying to figure out how to use it in the most problematic areas (a wrinkle). Do I need to let it - and any serums - fully dry before applying foundation? I think that will help. For now, the primer doesn't do much",10/15/24,"Seattle, Washington"
2354,309,Jump Start Smoothing Primer,Exa,Nadia F.,5.0,Didn’t let my lipstick bleed,Didn’t let my lipstick bleed,10/15/24,No location
2355,309,Jump Start Smoothing Primer,Exa,Abby M.,5.0,Very smooth,Keeps my skin smooth and moisturized all day.,09/28/24,New York
2356,309,Jump Start Smoothing Primer,Exa,Martha G.,5.0,"Lightweight, goes on smooth, just","Lightweight, goes on smooth, just the right amount of primer pre-makeup.",09/23/24,No location
2357,41,Juneberry & Collagen Hydrating Cream Cleanser,Alpyn Beauty,Amy D.,5.0,"Love, love, love,!","This cleanser is absolutely the best. I'm on bottle 5 or 6, using for over a year, twice a day. My skin has never been this consistently moisturized, unblemished and toned. I definitely notice if I skip using it a couple times. Will keep purchasing.",10/08/24,"Santa Cruz, CA"
2358,41,Juneberry & Collagen Hydrating Cream Cleanser,Alpyn Beauty,alexandria k.,5.0,3rd time re-purchasing this. Great,3rd time re-purchasing this. Great for drying mature skin.,07/26/24,New Jersey
2359,41,Juneberry & Collagen Hydrating Cream Cleanser,Alpyn Beauty,Kit,5.0,So hydrating and refreshing,"I have very sensative, dry, redness prone skin- this cleanser is a miracle for me. It feels so refreshing and hydrating, cleanses well without overstripping. I do always use this as a second cleanser after an oil based since I don't think it can really take off all my makeup on its own.",07/22/24,No location
2360,41,Juneberry & Collagen Hydrating Cream Cleanser,Alpyn Beauty,Jessica J.,5.0,I’ve only been using this,I’ve only been using this for a couple of weeks but I am happy with it. I really appreciate the exfoliating properties and how well it rinses off. I typically apply it to a dry face and massage for at least 30 seconds to a minute and then I add warm water. It melts my make up away and refreshes my skin.,04/21/24,"San Diego, CA"
2361,41,Juneberry & Collagen Hydrating Cream Cleanser,Alpyn Beauty,Sally P.,5.0,Feels great on my skin!,Feels great on my skin!,04/04/24,"Los Angeles, CA"
2362,1061,Kakadu Beauty Oil,RMS Beauty,Becky W.,5.0,Good stuff,"Watch Rose Marie talk about this on the RMS site. Her skin does look fabulous, and mine is looking better since starting to use it.",11/21/24,Chicago. IL
2363,1061,Kakadu Beauty Oil,RMS Beauty,Victoria F.,5.0,Love it!,Moisturizing & smells great. Love this oil and a little goes a long way.,10/03/24,Santa Monica
2364,1061,Kakadu Beauty Oil,RMS Beauty,Laura T.,5.0,Hydration plus!,Hydration plus!,08/21/24,NYC
2365,1061,Kakadu Beauty Oil,RMS Beauty,Alexxa R.,5.0,"A new staple of mine,","A new staple of mine, I use it to guasha and it’s the only face oil that doesn’t leave my skin feeling greasy after. Can’t wait to repurchase.",05/29/24,"Los Angeles, CA"
2366,1061,Kakadu Beauty Oil,RMS Beauty,Tiffany,5.0,The first oil I’ve actually liked,"Just arrived today and I already love it. I’m not big on putting oil on my face but this sinks in like a dream. Per Rose Marie’s tutorial, I added a couple drops to the back of my hand and used the RMS foundation brush to blend their uncover concealer with it for a tinted moisturizer. I am slowly transferring",05/11/24,Oklahoma City
2367,1060,Kakadu Luxe Cream,RMS Beauty,Karoline,3.0,is there some sort of a discrepancy,"The sample felt different on my skin than the actual purchase. Am I crazy? I swear to god, I'm like, this doesn't feel the same once I bought the cream.",11/09/24,Chicago
2368,1060,Kakadu Luxe Cream,RMS Beauty,Madison G.,5.0,LOVE,So silky smooth,10/25/24,Venice
2369,1060,Kakadu Luxe Cream,RMS Beauty,Tiffany A.,5.0,So hydrating!! Love this moisturizer.,So hydrating!! Love this moisturizer. Feels luxurious and I wake up with plump looking skin!,05/23/24,"Brooklyn, NY"
2370,1060,Kakadu Luxe Cream,RMS Beauty,Kathleen M.,5.0,Love this moisturizer! It’s lightweight,Love this moisturizer! It’s lightweight for warmer months of the year and I mix in a few drops of their oil. Purchased another one for my Mom!,05/15/24,Pasadena
2371,1060,Kakadu Luxe Cream,RMS Beauty,Julie K.,5.0,Enjoy the creamy hydration!,Enjoy the creamy hydration!,04/29/24,Seattle
2372,250,Kalahari Dream Cleansing Oil,Evolve Organic Beauty,Brione P.,2.0,I don't like the way,I don't like the way this oil cleanses. It does not feel cleansing at all. It feels as if it leaves a film on my skin unless I really scrub it with a rough cloth.,08/21/24,"Charlotte, NC"
2373,250,Kalahari Dream Cleansing Oil,Evolve Organic Beauty,Anna K.,5.0,"Feels smooth, soft, and clean.","Feels smooth, soft, and clean.",07/21/24,No location
2374,250,Kalahari Dream Cleansing Oil,Evolve Organic Beauty,Lamiyah B.,4.0,The product works really well,"The product works really well to remove makeup and I like the scent. However, I thought it was an oil rather than a face wash (it’s the latter), so it does strip your skin a tiny bit",06/18/24,Austin TX
2375,250,Kalahari Dream Cleansing Oil,Evolve Organic Beauty,Katie R.,5.0,On my 2nd bottle. Love,On my 2nd bottle. Love this lightweight oil cleanser. I tried this after using the OneLove oil cleanser for a while and prefer this one. Smell is light and clean.,05/15/24,No location
2376,250,Kalahari Dream Cleansing Oil,Evolve Organic Beauty,Taylor T.,5.0,I have tried more cleansing,I have tried more cleansing oils than my wallet cares to admit. This is the ONLY one that does not sting my eyes and it is the only one that didn’t cause severe eczema on my eyelids. It did flare them up slightly so I stoped using it for a day or two and used hydrocortisone cream on my eyelids. Once,05/08/24,NC
2377,148,Katrafay Body Scrub,Corpus,Bhavika P.,5.0,Must Have,"Love this product, recommend using it from time to time. Very clean feel and works well!",11/21/24,California
2378,148,Katrafay Body Scrub,Corpus,Georgia,5.0,Simply the best,"Simply the best scrub. your store clerk recommended it to me, and this morning I see it on my local news beauty round up. It reminded me to come buy more. Like the host says ... it's NEW SKIN. Love the scent and WOW does this work wonders.",04/05/24,No location
2379,148,Katrafay Body Scrub,Corpus,Cali,5.0,A really REALLY good body scrub,"The scrub works wonders on my skin. It's a more robust scrub - thick and generous feeling. Way better than the sugar style I was using before. The grains or ""scrub"" it self tumble over the skin better and once rinsed off my skin feels ultra smooth and the oils add to leave my skin moisturized. I actually",08/23/23,Irvine CA
